INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2018-01-22T15:00:00-00:00,2018-01-22T16:00:00-00:00,1,2018-01-22,8,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2834.5,DAM,28
2018-01-23T04:00:00-00:00,2018-01-23T05:00:00-00:00,1,2018-01-22,21,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2829.77,DAM,28
2018-01-23T05:00:00-00:00,2018-01-23T06:00:00-00:00,1,2018-01-22,22,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2650.22,DAM,28
2018-01-23T06:00:00-00:00,2018-01-23T07:00:00-00:00,1,2018-01-22,23,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2408.66,DAM,28
2018-01-22T14:00:00-00:00,2018-01-22T15:00:00-00:00,1,2018-01-22,7,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2619.81,DAM,28
2018-01-22T18:00:00-00:00,2018-01-22T19:00:00-00:00,1,2018-01-22,11,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2827.27,DAM,28
2018-01-22T19:00:00-00:00,2018-01-22T20:00:00-00:00,1,2018-01-22,12,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2799.77,DAM,28
2018-01-22T13:00:00-00:00,2018-01-22T14:00:00-00:00,1,2018-01-22,6,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2281.74,DAM,28
2018-01-22T21:00:00-00:00,2018-01-22T22:00:00-00:00,1,2018-01-22,14,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2752.05,DAM,28
2018-01-22T22:00:00-00:00,2018-01-22T23:00:00-00:00,1,2018-01-22,15,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2713.8,DAM,28
2018-01-22T23:00:00-00:00,2018-01-23T00:00:00-00:00,1,2018-01-22,16,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2725.73,DAM,28
2018-01-22T08:00:00-00:00,2018-01-22T09:00:00-00:00,1,2018-01-22,1,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1996.3,DAM,28
2018-01-23T02:00:00-00:00,2018-01-23T03:00:00-00:00,1,2018-01-22,19,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3020.92,DAM,28
2018-01-23T02:00:00-00:00,2018-01-23T03:00:00-00:00,1,2018-01-22,19,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,13281.82,DAM,29
2018-01-22T13:00:00-00:00,2018-01-22T14:00:00-00:00,1,2018-01-22,6,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10012.79,DAM,29
2018-01-23T07:00:00-00:00,2018-01-23T08:00:00-00:00,1,2018-01-22,24,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10139.19,DAM,29
2018-01-23T06:00:00-00:00,2018-01-23T07:00:00-00:00,1,2018-01-22,23,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10980.98,DAM,29
2018-01-22T14:00:00-00:00,2018-01-22T15:00:00-00:00,1,2018-01-22,7,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11336.49,DAM,29
2018-01-22T12:00:00-00:00,2018-01-22T13:00:00-00:00,1,2018-01-22,5,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9256.48,DAM,29
2018-01-22T08:00:00-00:00,2018-01-22T09:00:00-00:00,1,2018-01-22,1,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9344.17,DAM,29
2018-01-22T22:00:00-00:00,2018-01-22T23:00:00-00:00,1,2018-01-22,15,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11314.45,DAM,29
2018-01-22T21:00:00-00:00,2018-01-22T22:00:00-00:00,1,2018-01-22,14,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11437.5,DAM,29
2018-01-22T10:00:00-00:00,2018-01-22T11:00:00-00:00,1,2018-01-22,3,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,8908.89,DAM,29
2018-01-23T03:00:00-00:00,2018-01-23T04:00:00-00:00,1,2018-01-22,20,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,13101.13,DAM,29
2018-01-22T17:00:00-00:00,2018-01-22T18:00:00-00:00,1,2018-01-22,10,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12072.02,DAM,29
2018-01-22T09:00:00-00:00,2018-01-22T10:00:00-00:00,1,2018-01-22,2,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9038.3,DAM,29
2018-01-22T19:00:00-00:00,2018-01-22T20:00:00-00:00,1,2018-01-22,12,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11581.96,DAM,29
2018-01-22T11:00:00-00:00,2018-01-22T12:00:00-00:00,1,2018-01-22,4,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,8940.19,DAM,29
2018-01-23T05:00:00-00:00,2018-01-23T06:00:00-00:00,1,2018-01-22,22,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11956.99,DAM,29
2018-01-23T04:00:00-00:00,2018-01-23T05:00:00-00:00,1,2018-01-22,21,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12668.32,DAM,29
2018-01-22T18:00:00-00:00,2018-01-22T19:00:00-00:00,1,2018-01-22,11,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11860.24,DAM,29
2018-01-22T20:00:00-00:00,2018-01-22T21:00:00-00:00,1,2018-01-22,13,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11466.66,DAM,29
2018-01-22T15:00:00-00:00,2018-01-22T16:00:00-00:00,1,2018-01-22,8,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12265.23,DAM,29
2018-01-23T01:00:00-00:00,2018-01-23T02:00:00-00:00,1,2018-01-22,18,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12826.38,DAM,29
2018-01-23T00:00:00-00:00,2018-01-23T01:00:00-00:00,1,2018-01-22,17,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11869.53,DAM,29
2018-01-22T23:00:00-00:00,2018-01-23T00:00:00-00:00,1,2018-01-22,16,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11369.76,DAM,29
2018-01-22T16:00:00-00:00,2018-01-22T17:00:00-00:00,1,2018-01-22,9,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12201.17,DAM,29
2018-01-22T23:00:00-00:00,2018-01-23T00:00:00-00:00,1,2018-01-22,16,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3392.93,DAM,30
2018-01-23T06:00:00-00:00,2018-01-23T07:00:00-00:00,1,2018-01-22,23,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3040.88,DAM,30
2018-01-22T15:00:00-00:00,2018-01-22T16:00:00-00:00,1,2018-01-22,8,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3646.25,DAM,30
2018-01-22T19:00:00-00:00,2018-01-22T20:00:00-00:00,1,2018-01-22,12,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3491.12,DAM,30
2018-01-22T13:00:00-00:00,2018-01-22T14:00:00-00:00,1,2018-01-22,6,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2989.75,DAM,30
2018-01-22T18:00:00-00:00,2018-01-22T19:00:00-00:00,1,2018-01-22,11,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3559.76,DAM,30
2018-01-23T03:00:00-00:00,2018-01-23T04:00:00-00:00,1,2018-01-22,20,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3729.38,DAM,30
2018-01-22T22:00:00-00:00,2018-01-22T23:00:00-00:00,1,2018-01-22,15,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3342.57,DAM,30
2018-01-23T02:00:00-00:00,2018-01-23T03:00:00-00:00,1,2018-01-22,19,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3836.89,DAM,30
2018-01-23T00:00:00-00:00,2018-01-23T01:00:00-00:00,1,2018-01-22,17,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3581.42,DAM,30
2018-01-22T21:00:00-00:00,2018-01-22T22:00:00-00:00,1,2018-01-22,14,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3389.22,DAM,30
2018-01-22T16:00:00-00:00,2018-01-22T17:00:00-00:00,1,2018-01-22,9,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3645.23,DAM,30
2018-01-22T11:00:00-00:00,2018-01-22T12:00:00-00:00,1,2018-01-22,4,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2499.66,DAM,30
2018-01-22T09:00:00-00:00,2018-01-22T10:00:00-00:00,1,2018-01-22,2,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2454.5,DAM,30
2018-01-22T17:00:00-00:00,2018-01-22T18:00:00-00:00,1,2018-01-22,10,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3602.24,DAM,30
2018-01-22T12:00:00-00:00,2018-01-22T13:00:00-00:00,1,2018-01-22,5,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2667.53,DAM,30
2018-01-22T10:00:00-00:00,2018-01-22T11:00:00-00:00,1,2018-01-22,3,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2441.03,DAM,30
2018-01-23T04:00:00-00:00,2018-01-23T05:00:00-00:00,1,2018-01-22,21,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3606.28,DAM,30
2018-01-22T14:00:00-00:00,2018-01-22T15:00:00-00:00,1,2018-01-22,7,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3384.28,DAM,30
2018-01-23T05:00:00-00:00,2018-01-23T06:00:00-00:00,1,2018-01-22,22,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3346.16,DAM,30
2018-01-23T01:00:00-00:00,2018-01-23T02:00:00-00:00,1,2018-01-22,18,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3831.59,DAM,30
2018-01-22T20:00:00-00:00,2018-01-22T21:00:00-00:00,1,2018-01-22,13,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3445.96,DAM,30
2018-01-23T07:00:00-00:00,2018-01-23T08:00:00-00:00,1,2018-01-22,24,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2761.48,DAM,30
2018-01-22T08:00:00-00:00,2018-01-22T09:00:00-00:00,1,2018-01-22,1,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2522.84,DAM,30
2018-01-23T05:00:00-00:00,2018-01-23T06:00:00-00:00,1,2018-01-22,22,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12526,DAM,31
2018-01-22T08:00:00-00:00,2018-01-22T09:00:00-00:00,1,2018-01-22,1,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9923,DAM,31
2018-01-22T16:00:00-00:00,2018-01-22T17:00:00-00:00,1,2018-01-22,9,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12010,DAM,31
2018-01-23T02:00:00-00:00,2018-01-23T03:00:00-00:00,1,2018-01-22,19,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,13508,DAM,31
2018-01-23T04:00:00-00:00,2018-01-23T05:00:00-00:00,1,2018-01-22,21,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,13024,DAM,31
2018-01-22T23:00:00-00:00,2018-01-23T00:00:00-00:00,1,2018-01-22,16,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11433,DAM,31
2018-01-23T06:00:00-00:00,2018-01-23T07:00:00-00:00,1,2018-01-22,23,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11697,DAM,31
2018-01-22T13:00:00-00:00,2018-01-22T14:00:00-00:00,1,2018-01-22,6,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10706,DAM,31
2018-01-22T12:00:00-00:00,2018-01-22T13:00:00-00:00,1,2018-01-22,5,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9884,DAM,31
2018-01-22T19:00:00-00:00,2018-01-22T20:00:00-00:00,1,2018-01-22,12,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11307,DAM,31
2018-01-23T03:00:00-00:00,2018-01-23T04:00:00-00:00,1,2018-01-22,20,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,13321,DAM,31
2018-01-22T17:00:00-00:00,2018-01-22T18:00:00-00:00,1,2018-01-22,10,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11765,DAM,31
2018-01-22T09:00:00-00:00,2018-01-22T10:00:00-00:00,1,2018-01-22,2,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9660,DAM,31
2018-01-22T15:00:00-00:00,2018-01-22T16:00:00-00:00,1,2018-01-22,8,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12114,DAM,31
2018-01-23T07:00:00-00:00,2018-01-23T08:00:00-00:00,1,2018-01-22,24,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10854,DAM,31
2018-01-22T22:00:00-00:00,2018-01-22T23:00:00-00:00,1,2018-01-22,15,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11250,DAM,31
2018-01-22T21:00:00-00:00,2018-01-22T22:00:00-00:00,1,2018-01-22,14,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11145,DAM,31
2018-01-22T11:00:00-00:00,2018-01-22T12:00:00-00:00,1,2018-01-22,4,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9555,DAM,31
2018-01-22T10:00:00-00:00,2018-01-22T11:00:00-00:00,1,2018-01-22,3,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9544,DAM,31
2018-01-23T00:00:00-00:00,2018-01-23T01:00:00-00:00,1,2018-01-22,17,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11863,DAM,31
2018-01-22T20:00:00-00:00,2018-01-22T21:00:00-00:00,1,2018-01-22,13,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11194,DAM,31
2018-01-22T18:00:00-00:00,2018-01-22T19:00:00-00:00,1,2018-01-22,11,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11532,DAM,31
2018-01-22T14:00:00-00:00,2018-01-22T15:00:00-00:00,1,2018-01-22,7,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11818,DAM,31
2018-01-23T01:00:00-00:00,2018-01-23T02:00:00-00:00,1,2018-01-22,18,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12944,DAM,31
2018-01-23T02:00:00-00:00,2018-01-23T03:00:00-00:00,1,2018-01-22,19,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2833,DAM,32
2018-01-22T09:00:00-00:00,2018-01-22T10:00:00-00:00,1,2018-01-22,2,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1840,DAM,32
2018-01-23T01:00:00-00:00,2018-01-23T02:00:00-00:00,1,2018-01-22,18,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2683,DAM,32
2018-01-22T18:00:00-00:00,2018-01-22T19:00:00-00:00,1,2018-01-22,11,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2146,DAM,32
2018-01-22T17:00:00-00:00,2018-01-22T18:00:00-00:00,1,2018-01-22,10,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2212,DAM,32
2018-01-22T08:00:00-00:00,2018-01-22T09:00:00-00:00,1,2018-01-22,1,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1877,DAM,32
2018-01-22T23:00:00-00:00,2018-01-23T00:00:00-00:00,1,2018-01-22,16,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2294,DAM,32
2018-01-22T16:00:00-00:00,2018-01-22T17:00:00-00:00,1,2018-01-22,9,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2356,DAM,32
2018-01-23T07:00:00-00:00,2018-01-23T08:00:00-00:00,1,2018-01-22,24,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2057,DAM,32
2018-01-23T05:00:00-00:00,2018-01-23T06:00:00-00:00,1,2018-01-22,22,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2494,DAM,32
2018-01-22T14:00:00-00:00,2018-01-22T15:00:00-00:00,1,2018-01-22,7,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2376,DAM,32
2018-01-22T15:00:00-00:00,2018-01-22T16:00:00-00:00,1,2018-01-22,8,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2450,DAM,32
2018-01-23T06:00:00-00:00,2018-01-23T07:00:00-00:00,1,2018-01-22,23,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2264,DAM,32
2018-01-23T04:00:00-00:00,2018-01-23T05:00:00-00:00,1,2018-01-22,21,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2671,DAM,32
2018-01-22T20:00:00-00:00,2018-01-22T21:00:00-00:00,1,2018-01-22,13,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2122,DAM,32
2018-01-22T12:00:00-00:00,2018-01-22T13:00:00-00:00,1,2018-01-22,5,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1878,DAM,32
2018-01-22T22:00:00-00:00,2018-01-22T23:00:00-00:00,1,2018-01-22,15,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2239,DAM,32
2018-01-22T10:00:00-00:00,2018-01-22T11:00:00-00:00,1,2018-01-22,3,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1815,DAM,32
2018-01-23T03:00:00-00:00,2018-01-23T04:00:00-00:00,1,2018-01-22,20,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2785,DAM,32
2018-01-23T00:00:00-00:00,2018-01-23T01:00:00-00:00,1,2018-01-22,17,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2408,DAM,32
2018-01-22T21:00:00-00:00,2018-01-22T22:00:00-00:00,1,2018-01-22,14,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2166,DAM,32
2018-01-22T19:00:00-00:00,2018-01-22T20:00:00-00:00,1,2018-01-22,12,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2107,DAM,32
2018-01-22T11:00:00-00:00,2018-01-22T12:00:00-00:00,1,2018-01-22,4,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1816,DAM,32
2018-01-22T13:00:00-00:00,2018-01-22T14:00:00-00:00,1,2018-01-22,6,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2079,DAM,32
2018-01-22T12:00:00-00:00,2018-01-22T13:00:00-00:00,1,2018-01-22,5,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,89.88,DAM,33
2018-01-22T08:00:00-00:00,2018-01-22T09:00:00-00:00,1,2018-01-22,1,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,76.45,DAM,33
2018-01-23T00:00:00-00:00,2018-01-23T01:00:00-00:00,1,2018-01-22,17,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,69.98,DAM,33
2018-01-22T10:00:00-00:00,2018-01-22T11:00:00-00:00,1,2018-01-22,3,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,80.75,DAM,33
2018-01-22T15:00:00-00:00,2018-01-22T16:00:00-00:00,1,2018-01-22,8,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,110.06,DAM,33
2018-01-22T09:00:00-00:00,2018-01-22T10:00:00-00:00,1,2018-01-22,2,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,77.63,DAM,33
2018-01-22T17:00:00-00:00,2018-01-22T18:00:00-00:00,1,2018-01-22,10,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,90.55,DAM,33
2018-01-22T18:00:00-00:00,2018-01-22T19:00:00-00:00,1,2018-01-22,11,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,83.27,DAM,33
2018-01-22T19:00:00-00:00,2018-01-22T20:00:00-00:00,1,2018-01-22,12,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,77.28,DAM,33
2018-01-23T03:00:00-00:00,2018-01-23T04:00:00-00:00,1,2018-01-22,20,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,85.29,DAM,33
2018-01-23T04:00:00-00:00,2018-01-23T05:00:00-00:00,1,2018-01-22,21,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,84.26,DAM,33
2018-01-22T20:00:00-00:00,2018-01-22T21:00:00-00:00,1,2018-01-22,13,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,71.88,DAM,33
2018-01-22T11:00:00-00:00,2018-01-22T12:00:00-00:00,1,2018-01-22,4,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,84.07,DAM,33
2018-01-22T14:00:00-00:00,2018-01-22T15:00:00-00:00,1,2018-01-22,7,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,107.57,DAM,33
2018-01-23T01:00:00-00:00,2018-01-23T02:00:00-00:00,1,2018-01-22,18,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,79.09,DAM,33
2018-01-22T21:00:00-00:00,2018-01-22T22:00:00-00:00,1,2018-01-22,14,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,66.95,DAM,33
2018-01-22T22:00:00-00:00,2018-01-22T23:00:00-00:00,1,2018-01-22,15,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,64.87,DAM,33
2018-01-22T13:00:00-00:00,2018-01-22T14:00:00-00:00,1,2018-01-22,6,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,99.48,DAM,33
2018-01-23T05:00:00-00:00,2018-01-23T06:00:00-00:00,1,2018-01-22,22,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,80.75,DAM,33
2018-01-22T16:00:00-00:00,2018-01-22T17:00:00-00:00,1,2018-01-22,9,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,100.09,DAM,33
2018-01-23T02:00:00-00:00,2018-01-23T03:00:00-00:00,1,2018-01-22,19,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,85.06,DAM,33
2018-01-23T06:00:00-00:00,2018-01-23T07:00:00-00:00,1,2018-01-22,23,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,76.95,DAM,33
2018-01-23T07:00:00-00:00,2018-01-23T08:00:00-00:00,1,2018-01-22,24,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,74.72,DAM,33
2018-01-22T23:00:00-00:00,2018-01-23T00:00:00-00:00,1,2018-01-22,16,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,64.97,DAM,33
2018-01-23T23:00:00-00:00,2018-01-24T00:00:00-00:00,1,2018-01-23,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2703.38,DAM,34
2018-01-24T01:00:00-00:00,2018-01-24T02:00:00-00:00,1,2018-01-23,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3321.54,DAM,34
2018-01-23T18:00:00-00:00,2018-01-23T19:00:00-00:00,1,2018-01-23,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2691.5,DAM,34
2018-01-23T21:00:00-00:00,2018-01-23T22:00:00-00:00,1,2018-01-23,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2480.22,DAM,34
2018-01-23T17:00:00-00:00,2018-01-23T18:00:00-00:00,1,2018-01-23,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2928.98,DAM,34
